doi,reason
10.1177/0306624X211049195,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ijlcj.2021.100504,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10826-021-02049-4,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10802-021-00873-2,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/rssa.12750,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2021.114418,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2021.114329,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s12103-021-09640-x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1533-8525.2009.01153.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/00380253.2021.1953414,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1002/hec.4421,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0044118X211042912,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1123/ssj.2021-0062,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1108/BIJ-06-2021-0369,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11135-021-01286-5,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0093854808326992,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/00224499.2021.2012114,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.ijlp.2021.101761,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2021.10.004,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00221465211054394,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1136/jech-2021-217356,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.beth.2021.11.006,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10964-008-9279-6,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.cogdev.2021.101140,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10508-021-02143-0,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s40653-021-00424-3,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s11113-021-09688-x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/21676968211034354,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s00127-021-02162-1,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.alcr.2021.100436,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.2105/AJPH.91.6.903,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0022427808326585,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/01639625.2021.1953360,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.3390/socsci10020044,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/milmed/usab364,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/ajad.13218,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1093/sf/soaa091,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ssmmh.2021.100020,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1891/PA-2020-0020,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0022427808326587,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1037/dev0001109,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/00332941211062822,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s40615-021-01201-6,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/hec.4469,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/jora.12718,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ssresearch.2021.102694,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.addbeh.2008.08.011,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0306624x211066835,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/bjdp.12401,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/swr/svab028,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11113-021-09690-3,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00221465211066108,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10964-021-01551-8,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/15564886.2021.2024468,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/10775595211064207,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0886260508322198,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00224278211070501,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s40653-022-00436-7,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10826-022-02227-y,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/ijpo.12885,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/ssqu.13113,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10896-021-00352-8,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/hec.3878,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10964-008-9343-2,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/16066359.2021.1887147,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2008.07.007,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/2153368719826269,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1741-3737.2008.00583.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.15195/v6.a4,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jeconom.2008.12.021,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0081175019852763,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1089/lgbt.2018.0153,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/1541204008328799,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.addbeh.2008.10.023,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.chiabu.2021.105008,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.3928/0090-4481-20010201-07,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2008.10.092,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/10826084.2021.1899230,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10826-008-9220-3,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/00949655.2022.2029444,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.chiabu.2022.105508,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1097/PSY.0000000000001063,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1037/hea0001158,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1037/ort0000613,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00111287211057862,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s40609-021-00220-9,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ssresearch.2008.04.002,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2021.11.020,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2021.11.030,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/ijpo.12899,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2021.11.028,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11162-022-09677-9,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/YPG.0b013e32831219b6,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s13178-020-00528-9,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/00111287211005396,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/ppe.12858,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1215/00703370-9606030,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1215/00703370-9664206,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10826-022-02253-w,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/GME.0000000000001923,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00491241211067512,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.amepre.2021.12.010,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.chiabu.2022.105562,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.contraception.2022.02.003,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/02699931.2022.2029358,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jebo.2022.01.015,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s40615-022-01262-1,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.whi.2022.01.002,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.3102/0034654308326158,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/08862605211072173,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/jn/nxac055,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10943-022-01528-2,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.childyouth.2021.106178,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.amepre.2021.12.026,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.socscimed.2022.114909,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s12122-022-09328-z,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00111287221081024,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10964-008-9371-y,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2022.114883,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.healthplace.2022.102793,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/bjir.12671,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/19485565.2022.2052710,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10508-021-02199-y,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.3390/socsci11030101,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.intell.2022.101631,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1891/vv-2021-0070,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.3998/JMMH.145,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/jomf.12839,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jad.2008.03.027,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/01639625.2022.2057829,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.drugalcdep.2022.109476,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/socpro/spac027,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/PSY.0000000000001092,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10964-008-9291-x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00111287221088036,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/08862605221087699,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/01419870.2022.2085521,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00111287221102057,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2022.05.013,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/S1054-139X(01)00252-X,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jada.2009.05.008,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/2372966X.2022.2072693,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00111287221106959,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11121-022-01369-1,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00111287221093326,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.childyouth.2022.106553,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00221465211061120,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10964-008-9369-5,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.addbeh.2022.107420,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.socscimed.2022.115194,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00333549211054082,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/21676968221110282,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1542/peds.2021-052369,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11109-022-09806-1,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2009.01.005,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ssresearch.2022.102747,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/sltb.12888,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/02654075221109021,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/asi.24688,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s43545-022-00372-1,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1037/abn0000659,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.bodyim.2022.06.010,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.3102/0034654308325693,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s00787-022-02054-y,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/fare.12747,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
